,MatchID,Player,GameWeek,ForTeam,AgainstTeam,RelativeStrength,Goals,ShotsOnTarget,ShotsInBox,CloseShots,TotalShots,Headers,ShotsCentre,ShotsLeft,ShotsRight,GoalAssists,ShotOnTargetCreated,ShotInBoxCreated,CloseShotCreated,TotalShotCreated,HeadersCreated,CreatedCentre,CreatedLeft,CreatedRight,XG,XA,XGI,Position,Date,BPS,CleanSheet,MinutesPlayed,NetTransfersIn,Points,Price,Saves,SelectedBy
7066,59027,Vitor Vitinha,14,Wolverhampton Wanderers,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-21,2,0.0,14.0,99,1,4.8,0.0,2316
7067,59027,Ki-Jana Hoever,14,Wolverhampton Wanderers,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,0,0.0,0.0,-63,0,4.4,0.0,2868
7068,59027,Nelson Semedo,14,Wolverhampton Wanderers,Burnley,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03726453726453727,0.0,0.03726453726453727,DEF,2020-12-21,6,0.0,90.0,-3508,1,5.5,0.0,214240
7069,59027,Meritan Shabani,14,Wolverhampton Wanderers,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-21,0,0.0,0.0,-14,0,4.5,0.0,2753
7070,59027,Rayan Ait Nouri,14,Wolverhampton Wanderers,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,12,0.0,59.0,-2717,0,5.0,0.0,15139
7071,59028,Willy Caballero,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GKP,2020-12-21,0,0.0,0.0,-220,0,4.7,0.0,16103
7072,59028,Cesar Azpilicueta,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,32,1.0,90.0,-6470,7,5.7,0.0,201171
7073,59028,Olivier Giroud,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FWD,2020-12-21,0,0.0,0.0,28267,0,6.7,0.0,133016
7074,59028,Marcos Alonso,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,0,0.0,0.0,-1807,0,5.7,0.0,114107
7075,59028,Jorginho,14,Chelsea,West Ham United,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016263387544625148,0.0,0.016263387544625148,MID,2020-12-21,9,1.0,65.0,-41237,3,4.8,0.0,379968
7076,59028,Mateo Kovacic,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-21,2,0.0,24.0,-502,1,5.3,0.0,20139
7077,59028,Antonio Rudiger,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,0,0.0,0.0,-884,0,4.5,0.0,52087
7078,59028,Kurt Zouma,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,29,1.0,90.0,48749,6,5.8,0.0,1902184
7079,59028,Emerson,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,19,1.0,80.0,-164,6,4.7,0.0,10118
7080,59028,Kepa Arrizabalaga,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GKP,2020-12-21,0,0.0,0.0,-1012,0,4.7,0.0,47335
7081,59028,N'Golo Kante,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0,0.07602131438721137,0.07602131438721137,MID,2020-12-21,19,1.0,90.0,-6102,3,4.9,0.0,251247
7082,59028,Hakim Ziyech,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-21,0,0.0,0.0,-57826,0,8.1,0.0,246454
7083,59028,Andreas Christensen,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,0,0.0,0.0,-265,0,4.7,0.0,16447
7084,59028,Timo Werner,14,Chelsea,West Ham United,1,0,2,4,3,4,0,2,1,1,1,1,1,1,1,0,1,0,0,1.00379815543242,0.4258777633289987,1.4296759187614188,FWD,2020-12-21,7,1.0,90.0,-160253,5,9.4,0.0,1364119
7085,59028,Tammy Abraham,14,Chelsea,West Ham United,1,2,2,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5925444299956654,0.0,0.5925444299956654,FWD,2020-12-21,57,1.0,90.0,-17533,13,7.2,0.0,178920
7086,59028,Christian Pulisic,14,Chelsea,West Ham United,1,0,1,0,1,1,1,0,0,0,0,2,2,2,2,0,2,0,0,0.6745562130177515,0.8517555266579974,1.5263117396757488,MID,2020-12-21,12,1.0,83.0,6903,6,8.2,0.0,190955
7087,59028,Mason Mount,14,Chelsea,West Ham United,1,0,1,0,1,1,0,0,0,0,1,2,3,2,4,3,1,1,1,0.07495429616087751,0.9921201753036426,1.0670744714645202,MID,2020-12-21,29,1.0,90.0,-8429,6,6.9,0.0,458124
7088,59028,Fikayo Tomori,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,0,0.0,0.0,-215,0,4.7,0.0,17636
7089,59028,Callum Hudson-Odoi,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-21,0,0.0,0.0,-591,0,5.7,0.0,16235
7090,59028,Reece James,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,0,0.0,0.0,19976,0,5.3,0.0,1424039
7091,59028,Billy Gilmour,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-21,0,0.0,0.0,68,0,4.4,0.0,8630
7092,59028,Ben Chilwell,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,3,0.0,9.0,38047,1,6.2,0.0,2762601
7093,59028,Thiago Silva,14,Chelsea,West Ham United,1,1,1,2,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0.24154264789867974,0.0,0.24154264789867974,DEF,2020-12-21,46,1.0,90.0,-5296,14,5.5,0.0,272200
7094,59028,Kai Havertz,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-21,5,0.0,6.0,-8281,1,8.3,0.0,243167
7095,59028,Edouard Mendy,14,Chelsea,West Ham United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GKP,2020-12-21,20,1.0,90.0,-17479,6,5.2,0.0,693784
7096,59028,Mark Noble,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-21,13,0.0,90.0,-682,2,4.6,0.0,32003
7097,59028,David Martin,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GKP,2020-12-21,0,0.0,0.0,-166,0,4.0,0.0,563770
7098,59028,Darren Randolph,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GKP,2020-12-21,0,0.0,0.0,-132,0,4.4,0.0,14938
7099,59028,Lukasz Fabianski,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GKP,2020-12-21,16,0.0,90.0,-8440,2,5.1,4.0,364719
7100,59028,Angelo Ogbonna,14,West Ham United,Chelsea,-1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.07110010611956137,0.0,0.07110010611956137,DEF,2020-12-21,13,0.0,90.0,35732,1,5.0,0.0,165415
7101,59028,Roberto Jimenez,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GKP,2020-12-21,0,0.0,0.0,-10,0,4.5,0.0,826
7102,59028,Jack Wilshere,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-21,0,0.0,0.0,-43,0,4.9,0.0,4037
7103,59028,Aaron Cresswell,14,West Ham United,Chelsea,-1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0.05918057663125948,0.07110010611956137,0.13028068275082086,DEF,2020-12-21,14,0.0,90.0,5430,1,5.2,0.0,891542
7104,59028,Andriy Yarmolenko,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-21,0,0.0,0.0,-74,0,5.6,0.0,5598
7105,59028,Michail Antonio,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FWD,2020-12-21,0,0.0,0.0,-3648,0,6.2,0.0,129348
7106,59028,Ryan Fredericks,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,3,0.0,1.0,-163,1,4.2,0.0,16463
7107,59028,Manuel Lanzini,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-21,0,0.0,0.0,-69,0,6.4,0.0,7396
7108,59028,Felipe Anderson,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-21,0,0.0,0.0,-61,0,6.1,0.0,9751
7109,59028,Sebastien Haller,14,West Ham United,Chelsea,-1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.07110010611956137,0.0,0.07110010611956137,FWD,2020-12-21,-4,0.0,90.0,2193,2,6.1,0.0,31181
7110,59028,Arthur Masuaku,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,0,0.0,0.0,-34479,0,4.5,0.0,90869
7111,59028,Fabian Balbuena,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,11,0.0,90.0,-26027,1,4.5,0.0,149063
7112,59028,Jordan Hugill,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FWD,2020-12-21,0,0.0,0.0,0,0,5.5,0.0,505
7113,59028,Jarrod Bowen,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-21,9,0.0,89.0,-5116,2,6.4,0.0,393809
7114,59028,Albian Ajeti,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FWD,2020-12-21,0,0.0,0.0,-1,0,5.5,0.0,525
7115,59028,Declan Rice,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-21,13,0.0,90.0,-2477,2,4.8,0.0,198035
7116,59028,Tomas Soucek,14,West Ham United,Chelsea,-1,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.23229661803093604,0.0,0.23229661803093604,MID,2020-12-21,12,0.0,90.0,48395,2,5.0,0.0,624219
7117,59028,Pablo Fornals,14,West Ham United,Chelsea,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1562753036437247,0.0,0.1562753036437247,MID,2020-12-21,4,0.0,66.0,-20354,2,6.3,0.0,102822
7118,59028,Issa Diop,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,0,0.0,0.0,-409,0,4.3,0.0,38727
7119,59028,Ben Johnson,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-21,0,0.0,0.0,7876,0,3.9,0.0,190906
7120,59028,Vladimir Coufal,14,West Ham United,Chelsea,-1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,1,0.0,0.14712142050677274,0.14712142050677274,DEF,2020-12-21,23,0.0,90.0,36100,1,4.6,0.0,231140
7121,59029,Michy Batshuayi,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FWD,2020-12-19,1,0.0,21.0,-1637,1,5.7,0.0,48539
7122,59029,Gary Cahill,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,9,0.0,90.0,-11,-1,4.5,0.0,11186
7123,59029,Wayne Hennessey,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GKP,2020-12-19,0,0.0,0.0,-669,0,4.3,0.0,27749
7124,59029,Mamadou Sakho,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,0,0.0,0.0,-1386,0,4.4,0.0,16371
7125,59029,Vicente Guaita,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GKP,2020-12-19,9,0.0,90.0,-12002,-1,4.9,0.0,242245
7126,59029,James Tomkins,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,4,0.0,27.0,-12,0,4.5,0.0,1700
7127,59029,James McArthur,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,13,0.0,74.0,-178,2,5.3,0.0,8834
7128,59029,James McCarthy,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,0,0.0,0.0,-2418,0,4.4,0.0,86420
7129,59029,Christian Benteke,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FWD,2020-12-19,0,0.0,0.0,-4977,0,5.5,0.0,24783
7130,59029,Cheikhou Kouyate,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,9,0.0,62.0,-1995,2,5.0,0.0,37232
7131,59029,Joel Ward,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,0,0.0,0.0,1882,0,4.3,0.0,58751
7132,59029,Martin Kelly,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,0,0.0,0.0,-1490,0,4.2,0.0,24600
7133,59029,Connor Wickham,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FWD,2020-12-19,0,0.0,0.0,513,0,4.4,0.0,44153
7134,59029,Andros Townsend,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,0,0.0,0.0,-6577,0,5.7,0.0,122641
7135,59029,Luka Milivojevic,14,Crystal Palace,Liverpool,-2,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0.6162790697674418,0.23183391003460208,0.8481129798020439,MID,2020-12-19,20,0.0,90.0,-136,2,5.6,0.0,17233
7136,59029,Patrick van Aanholt,14,Crystal Palace,Liverpool,-2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07602131438721137,0.0,0.07602131438721137,DEF,2020-12-19,11,0.0,90.0,-7580,-1,5.4,0.0,54118
7137,59029,Jordan Ayew,14,Crystal Palace,Liverpool,-2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.23183391003460208,0.0,0.23183391003460208,FWD,2020-12-19,4,0.0,90.0,-5498,2,5.7,0.0,120488
7138,59029,Wilfried Zaha,14,Crystal Palace,Liverpool,-2,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0.07602131438721137,0.07602131438721137,0.15204262877442273,MID,2020-12-19,6,0.0,90.0,12825,2,7.5,0.0,1693584
7139,59029,Jeffrey Schlupp,14,Crystal Palace,Liverpool,-2,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0.23183391003460208,0.07602131438721137,0.30785522442181346,MID,2020-12-19,8,0.0,90.0,-240,2,5.4,0.0,7242
7140,59029,Max Meyer,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,0,0.0,0.0,-16,0,4.7,0.0,3032
7141,59029,Jairo Riedewald,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,3,0.0,15.0,-6496,1,4.4,0.0,136709
7142,59029,Nathan Ferguson,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,0,0.0,0.0,560,0,3.9,0.0,55491
7143,59029,Tyrick Mitchell,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,0,0.0,0.0,-48312,0,4.0,0.0,1196474
7144,59029,Brandon Pierrick,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,0,0.0,0.0,-23,0,4.4,0.0,8450
7145,59029,Scott Dann,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,0,0.0,0.0,-3311,0,4.4,0.0,59327
7146,59029,Eberechi Eze,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.0,0.23183391003460208,0.23183391003460208,MID,2020-12-19,6,0.0,68.0,-561,2,5.8,0.0,81768
7147,59029,Sam Woods,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,0,0.0,0.0,-553,0,4.0,0.0,49832
7148,59029,Ryan Inniss,14,Crystal Palace,Liverpool,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,0,0.0,0.0,-25,0,4.0,0.0,3862
7149,59029,James Milner,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,0,0.0,0.0,-763,0,5.3,0.0,9426
7150,59029,Konstantinos Tsimikas,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,0,0.0,0.0,-103,0,4.9,0.0,2822
7151,59029,Georginio Wijnaldum,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,13,1.0,68.0,9600,3,5.3,0.0,128969
7152,59029,Jordan Henderson,14,Liverpool,Crystal Palace,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.0,0.13,MID,2020-12-19,36,1.0,90.0,2561,8,5.4,0.0,89834
7153,59029,Adrian,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GKP,2020-12-19,0,0.0,0.0,-659,0,4.3,0.0,30524
7154,59029,Joel Matip,14,Liverpool,Crystal Palace,2,0,0,1,1,2,2,1,0,0,1,1,1,1,1,1,1,0,0,0.3687502366678642,0.23183391003460208,0.6005841467024663,DEF,2020-12-19,35,1.0,90.0,-12640,9,5.4,0.0,64564
7155,59029,Xherdan Shaqiri,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,0,0.0,0.0,-56,0,6.4,0.0,3927
7156,59029,Alex Oxlade-Chamberlain,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.0,0.13,0.13,MID,2020-12-19,14,0.0,15.0,192,4,6.3,0.0,2586
7157,59029,Roberto Firmino,14,Liverpool,Crystal Palace,2,2,2,2,2,2,0,1,1,0,1,1,1,1,1,0,1,0,0,0.6405216951243848,0.4258777633289987,1.0663994584533836,FWD,2020-12-19,65,1.0,74.0,19790,16,9.2,0.0,189554
7158,59029,Virgil van Dijk,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,0,0.0,0.0,-5548,0,6.3,0.0,559460
7159,59029,Sadio Mane,14,Liverpool,Crystal Palace,2,1,1,3,1,3,1,3,0,0,1,1,1,1,1,0,1,0,0,0.6721583990019165,0.4258777633289987,1.0980361623309152,MID,2020-12-19,31,0.0,56.0,-38831,9,11.9,0.0,576023
7160,59029,Alisson,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GKP,2020-12-19,26,1.0,90.0,7613,7,5.9,3.0,487264
7161,59029,Fabinho,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,20,1.0,90.0,1559,3,5.4,0.0,77333
7162,59029,Mohamed Salah,14,Liverpool,Crystal Palace,2,2,2,1,2,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0.3618339100346021,0.21464393179538616,0.5764778418299883,MID,2020-12-19,52,0.0,33.0,264071,16,12.4,0.0,2925498
7163,59029,Andrew Robertson,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,1,1,3,2,4,2,3,0,0,0.0,0.9698085295502193,0.9698085295502193,DEF,2020-12-19,50,1.0,90.0,41753,10,7.2,0.0,1425120
7164,59029,Divock Origi,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FWD,2020-12-19,0,0.0,0.0,-434,0,5.2,0.0,46209
7165,59029,Harry Wilson,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,0,0.0,0.0,-22,0,5.1,0.0,2093
7166,59029,Trent Alexander-Arnold,14,Liverpool,Crystal Palace,2,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,1,0,0,0.016263387544625148,0.20110010611956136,0.2173634936641865,DEF,2020-12-19,32,1.0,90.0,10375,9,7.2,0.0,1029122
7167,59029,Joseph Gomez,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,0,0.0,0.0,-2600,0,5.3,0.0,100323
7168,59029,Naby Keita,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.0,0.1751805295533565,0.1751805295533565,MID,2020-12-19,18,1.0,90.0,-93,3,5.2,0.0,15910
7169,59029,Curtis Jones,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,0,0.0,21.0,31025,1,4.4,0.0,109308
7170,59029,Neco Williams,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,0,0.0,0.0,-1078,0,4.0,0.0,416867
7171,59029,Harvey Elliott,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,0,0.0,0.0,-74,0,4.3,0.0,8543
7172,59029,Diogo Jota,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,0,0.0,0.0,-394272,0,6.8,0.0,461182
7173,59029,Thiago,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,0,0.0,0.0,-1734,0,5.7,0.0,58896
7174,59029,Caoimhin Kelleher,14,Liverpool,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GKP,2020-12-19,0,0.0,0.0,-4233,0,4.5,0.0,15667
7175,59030,Mesut Ozil,14,Arsenal,Everton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,0,0.0,0.0,-197,0,6.8,0.0,43696
7176,59030,Sokratis,14,Arsenal,Everton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,0,0.0,0.0,-42,0,4.8,0.0,4977
7177,59030,David Luiz,14,Arsenal,Everton,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05918057663125948,0.0,0.05918057663125948,DEF,2020-12-19,14,0.0,90.0,-84,1,5.4,0.0,59159
7178,59030,Pierre-Emerick Aubameyang,14,Arsenal,Everton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,2020-12-19,0,0.0,0.0,-16083,0,11.4,0.0,635555
7179,59030,Cedric Soares,14,Arsenal,Everton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,2020-12-19,0,0.0,0.0,-192,0,4.6,0.0,12764
